epoch,lr,rerank_test_fullset_g2t_acc,rerank_test_fullset_g2t_rec1,rerank_test_fullset_g2t_rec2,rerank_test_fullset_g2t_rec20,rerank_test_fullset_g2t_rec3,rerank_test_fullset_g2t_rec4,rerank_test_fullset_g2t_rec5,rerank_test_fullset_t2g_acc,rerank_test_fullset_t2g_rec1,rerank_test_fullset_t2g_rec2,rerank_test_fullset_t2g_rec20,rerank_test_fullset_t2g_rec3,rerank_test_fullset_t2g_rec4,rerank_test_fullset_t2g_rec5,rerank_test_inbatch_g2t_acc,rerank_test_inbatch_g2t_rec20,rerank_test_inbatch_t2g_acc,rerank_test_inbatch_t2g_rec20,rerank_val_inbatch_g2t_acc,rerank_val_inbatch_g2t_rec1,rerank_val_inbatch_g2t_rec2,rerank_val_inbatch_g2t_rec20,rerank_val_inbatch_g2t_rec3,rerank_val_inbatch_g2t_rec4,rerank_val_inbatch_g2t_rec5,rerank_val_inbatch_t2g_acc,rerank_val_inbatch_t2g_rec1,rerank_val_inbatch_t2g_rec2,rerank_val_inbatch_t2g_rec20,rerank_val_inbatch_t2g_rec3,rerank_val_inbatch_t2g_rec4,rerank_val_inbatch_t2g_rec5,step,test_fullset_g2t_acc,test_fullset_g2t_rec1,test_fullset_g2t_rec2,test_fullset_g2t_rec20,test_fullset_g2t_rec3,test_fullset_g2t_rec4,test_fullset_g2t_rec5,test_fullset_t2g_acc,test_fullset_t2g_rec1,test_fullset_t2g_rec2,test_fullset_t2g_rec20,test_fullset_t2g_rec3,test_fullset_t2g_rec4,test_fullset_t2g_rec5,test_inbatch_g2t_acc,test_inbatch_g2t_rec1,test_inbatch_g2t_rec2,test_inbatch_g2t_rec20,test_inbatch_g2t_rec3,test_inbatch_g2t_rec4,test_inbatch_g2t_rec5,test_inbatch_g2t_rerank_rec1,test_inbatch_g2t_rerank_rec2,test_inbatch_g2t_rerank_rec3,test_inbatch_g2t_rerank_rec4,test_inbatch_g2t_rerank_rec5,test_inbatch_t2g_acc,test_inbatch_t2g_rec1,test_inbatch_t2g_rec2,test_inbatch_t2g_rec20,test_inbatch_t2g_rec3,test_inbatch_t2g_rec4,test_inbatch_t2g_rec5,test_inbatch_t2g_rerank_rec1,test_inbatch_t2g_rerank_rec2,test_inbatch_t2g_rerank_rec3,test_inbatch_t2g_rerank_rec4,test_inbatch_t2g_rerank_rec5,train_loss,train_loss_gtc,train_loss_gtm,train_loss_lm,val_fullset_auc,val_fullset_bedroc,val_fullset_g2t_acc,val_fullset_g2t_rec1,val_fullset_g2t_rec2,val_fullset_g2t_rec20,val_fullset_g2t_rec3,val_fullset_g2t_rec4,val_fullset_g2t_rec5,val_fullset_rerank_g2t_acc,val_fullset_rerank_g2t_rec1,val_fullset_rerank_g2t_rec2,val_fullset_rerank_g2t_rec20,val_fullset_rerank_g2t_rec3,val_fullset_rerank_g2t_rec4,val_fullset_rerank_g2t_rec5,val_fullset_rerank_t2g_acc,val_fullset_rerank_t2g_rec1,val_fullset_rerank_t2g_rec2,val_fullset_rerank_t2g_rec20,val_fullset_rerank_t2g_rec3,val_fullset_rerank_t2g_rec4,val_fullset_rerank_t2g_rec5,val_fullset_t2g_acc,val_fullset_t2g_rec1,val_fullset_t2g_rec2,val_fullset_t2g_rec20,val_fullset_t2g_rec3,val_fullset_t2g_rec4,val_fullset_t2g_rec5,val_inbatch_g2t_acc,val_inbatch_g2t_rec1,val_inbatch_g2t_rec20,val_inbatch_t2g_acc,val_inbatch_t2g_rec1,val_inbatch_t2g_rec20,val_loss,val_loss_gtc,val_loss_gtm,val_loss_lm
0,6.030100485077128e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0062618255615234,0.42917123436927795,0.5770906805992126,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6.525099888676777e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7149069309234619,0.17669951915740967,0.538207471370697,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7.020100019872189e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7279441356658936,0.1921580582857132,0.5357860326766968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7.5151001510676e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7570234537124634,0.19817717373371124,0.5588462352752686,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8.010101009858772e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647838592529297,0.22473952174186707,0.540044367313385,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8.50509968586266e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8233741521835327,0.2782112956047058,0.5451629161834717,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9.00009908946231e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7750582695007324,0.19697867333889008,0.5780795812606812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9.495100675849244e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8750289678573608,0.3339042663574219,0.5411246418952942,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9.990100079448894e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7803845405578613,0.25323787331581116,0.5271466970443726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9.999999747378752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9272574186325073,0.38312461972236633,0.5441328287124634,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9.999999747378752e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8405830264091492,0.2776975631713867,0.5628855228424072,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
